Refseq accn,Genbank accn,Organism name,TaxID
PRJNA199237,PRJNA169726,Rhizobium leguminosarum bv. viciae Vh3,1079455
PRJNA199238,PRJNA169727,Leptotrichia wadei DSM 19758,1122174
PRJNA199239,PRJNA169728,Frankia sp. BCU110501,365528
PRJNA199240,PRJNA169730,Thiobacillus thioparus DSM 505,1123393
PRJNA199241,PRJNA169733,Streptomyces sp. ScaeMP-e10,1156841
PRJNA199242,PRJNA169734,Rhizobium leguminosarum bv. viciae 128C53,1041141
PRJNA199243,PRJNA169735,Streptomyces sp. KhCrAH-340,1157629
PRJNA199244,PRJNA169738,Streptomyces sp. FxanaD5,1157639
PRJNA199245,PRJNA169739,Dasania marina DSM 21967,1121374
PRJNA199246,PRJNA169741,Streptomyces sp. KhCrAH-244,1157633
PRJNA199247,PRJNA169743,Spirochaeta alkalica DSM 8900,942938
PRJNA199248,PRJNA169744,Streptomyces sp. HmicA12,1156844
PRJNA199249,PRJNA169745,Streptomyces sp. MspMP-M5,1155718
PRJNA199250,PRJNA169750,Streptococcus anginosus SK52 = DSM 20563,1000570
PRJNA199251,PRJNA169751,Streptomyces sp. LaPpAH-108,1155714
PRJNA199252,PRJNA169754,Streptomyces sp. ATexAB-D23,1157635
PRJNA199253,PRJNA169757,Streptomyces sp. BoleA5,1157637
PRJNA199254,PRJNA169758,Streptomyces sp. PsTaAH-124,1157638
PRJNA199255,PRJNA169761,Prevotella micans DSM 21469,1122987
PRJNA199256,PRJNA169762,Acinetobacter bouvetii DSM 14964 = CIP 107468,1120925
PRJNA199257,PRJNA169764,Oligella ureolytica DSM 18253,1122619
PRJNA199258,PRJNA169766,Legionella shakespearei DSM 23087,1122169
PRJNA199259,PRJNA169768,Erysipelothrix tonsillarum DSM 14972,1121874
PRJNA199260,PRJNA169769,Corynebacterium pilosum DSM 20521,1121366
PRJNA199261,PRJNA169783,Salinispora arenicola CNT849,1137264
PRJNA199262,PRJNA169796,Salinispora arenicola CNS673,1144930
PRJNA199263,PRJNA169799,Terrisporobacter glycolicus ATCC 14880 = DSM 1288,1121315
PRJNA199264,PRJNA169801,Blautia producta ATCC 27340 = DSM 2950,1121114
PRJNA199265,PRJNA169802,Mycobacterium sp. 155,1157943
PRJNA199266,PRJNA169810,Actinopolymorpha alba DSM 45243,1120950
PRJNA199267,PRJNA169813,Endozoicomonas elysicola DSM 22380,1121862
PRJNA199268,PRJNA169814,Uliginosibacterium gangwonense DSM 18521,1123487
PRJNA199269,PRJNA169816,Desulfobacter curvatus DSM 3379,1121396
PRJNA199270,PRJNA169821,Kiloniella laminariae DSM 19542,1122135
PRJNA199271,PRJNA169822,Spirosoma panaciterrae DSM 21099,1123277
PRJNA199272,PRJNA169823,Segetibacter koreensis DSM 18137,1123248
PRJNA199273,PRJNA169825,Spirosoma luteum DSM 19990,1123276
PRJNA199274,PRJNA169826,Spirosoma spitsbergense DSM 19989,1123278
PRJNA199275,PRJNA169827,Kangiella aquimarina DSM 16071,1122134
PRJNA199276,PRJNA169829,Niabella aurantiaca DSM 17617,1122605
PRJNA199277,PRJNA169830,Meganema perideroedes DSM 15528,1122218
PRJNA199278,PRJNA170084,Frankia sp. BMG5.12,222534
PRJNA199279,PRJNA170887,Bradyrhizobium japonicum USDA 124,1038862
PRJNA199281,PRJNA174169,Actinobacillus capsulatus DSM 19761,1120931
PRJNA199282,PRJNA174170,Actinomadura flavalba DSM 45200,561175
PRJNA199283,PRJNA174172,Allofustis seminis DSM 15817,1120978
PRJNA199284,PRJNA174173,Bacillus acidiproducens DSM 23148,444461
PRJNA199285,PRJNA174174,Bacteroides gallinarum DSM 18171,1121096
PRJNA199286,PRJNA174177,Brevibacillus laterosporus DSM 25,1121121
PRJNA199287,PRJNA174178,Riemerella columbina DSM 16469,1123058
PRJNA199288,PRJNA174971,Acinetobacter tjernbergiae DSM 14971 = CIP 107465,1120928
PRJNA199289,PRJNA174972,Actinokineospora enzanensis DSM 44649,1120934
PRJNA199290,PRJNA174973,Ahrensia kielensis DSM 5890,1120961
PRJNA199291,PRJNA174974,Algicola sagamiensis DSM 14643,1120963
PRJNA199292,PRJNA174975,Alistipes onderdonkii DSM 19147,1120974
PRJNA199293,PRJNA174976,Amorphus coralli DSM 19760,1120983
PRJNA199294,PRJNA174977,Anaeromusa acidaminophila DSM 3853,1120992
PRJNA199295,PRJNA174978,Bacillus fordii DSM 16014 = CIP 108821,1121090
PRJNA199296,PRJNA174979,Bacteroides barnesiae DSM 18169,1121094
PRJNA199297,PRJNA174981,Campylobacter ureolyticus DSM 20703,1121102
PRJNA199298,PRJNA174982,Brachymonas chironomi DSM 19884,1121116
PRJNA199299,PRJNA174985,Arhodomonas aquaeolei DSM 8974,1121016
PRJNA199300,PRJNA175149,Salinispora pacifica CNR942,1169187
PRJNA199301,PRJNA175150,Salinispora pacifica CNS055,1169182
PRJNA199302,PRJNA175151,Salinispora pacifica CNS860,1169186
PRJNA199303,PRJNA175152,Salinispora pacifica CNS863,1169194
PRJNA199304,PRJNA175153,Salinispora pacifica CNS996,1169189
PRJNA199305,PRJNA175155,Salinispora pacifica CNT045,1169190
PRJNA199306,PRJNA175156,Salinispora pacifica CNT124,1169188
PRJNA199307,PRJNA175157,Chitiniphilus shinanonensis DSM 23277,1121280
PRJNA199308,PRJNA175158,Paenibacillus sanguinis 2301083 = DSM 16941,1122925
PRJNA199309,PRJNA175159,Paenibacillus terrigena DSM 21567,1122927
PRJNA199310,PRJNA175164,Arthrobacter sp. 135MFCol5.1,1158050
PRJNA199311,PRJNA175165,Bacillus sp. 105MF,1151120
PRJNA199312,PRJNA175166,Arthrobacter sp. 162MFSha1.1,1151119
PRJNA199313,PRJNA175167,Arthrobacter sp. 131MFCol6.1,1157944
PRJNA199314,PRJNA175168,Arthrobacter sp. 161MFSha2.1,1151118
PRJNA199315,PRJNA175169,Bacillus sp. 95MFCvi2.1,1151121
PRJNA199316,PRJNA175170,Micromonospora sp. CNB394,1169151
PRJNA199317,PRJNA175171,Salinispora arenicola CNS051,1169178
PRJNA199318,PRJNA175172,Salinispora arenicola CNP193,1169170
PRJNA199319,PRJNA175173,Salinispora arenicola CNP105,1169174
PRJNA199321,PRJNA175175,Salinispora arenicola CNX481,1169169
PRJNA199322,PRJNA175176,Salinispora arenicola CNX814,1169171
PRJNA199323,PRJNA175177,Salinispora arenicola CNY011,1169162
PRJNA199324,PRJNA175178,Salinispora arenicola CNY231,1169179
PRJNA199325,PRJNA175179,Salinispora arenicola CNY256,1169166
PRJNA199326,PRJNA175180,Salinispora arenicola CNY260,1169177
PRJNA199327,PRJNA175181,Salinispora arenicola CNY280,1169173
PRJNA199328,PRJNA175182,Salinispora pacifica CNQ768,1169193
PRJNA199329,PRJNA175183,Salinispora pacifica CNT584,1169191
PRJNA199330,PRJNA175185,Salinispora pacifica CNT609,1169184
PRJNA199331,PRJNA175186,Salinispora pacifica CNT851,1169180
PRJNA199332,PRJNA175187,Salinispora arenicola CNY237,1169185
PRJNA199333,PRJNA175188,Salinispora pacifica CNY330,1169192
PRJNA199335,PRJNA175190,Salinispora tropica CNR699,1169198
PRJNA199336,PRJNA175191,Salinispora tropica CNS416,1169195
PRJNA199337,PRJNA175192,Streptomyces sp. CNQ766,1169157
PRJNA199338,PRJNA175193,Streptomyces sp. CNS335,1169160
PRJNA199339,PRJNA175194,Streptomyces sp. CNT372,1169154
PRJNA199340,PRJNA175195,Streptomyces sp. CNY243,1169161
PRJNA199341,PRJNA176445,Rhizobium sp. 42MFCr.1,1048680
PRJNA199342,PRJNA176446,Thioalkalivibrio sp. ALJ3,1240557
PRJNA199343,PRJNA176447,Thioalkalivibrio sp. ALJ4,1240558
PRJNA199344,PRJNA176448,Thioalkalivibrio sp. ALJ5,1237929
PRJNA199345,PRJNA176568,Thioalkalivibrio sp. ARh3,1158148
PRJNA199346,PRJNA176569,Thioalkalivibrio sp. ALE25,1158177
PRJNA199347,PRJNA176570,Thioalkalivibrio sp. ALJ10,1158759
PRJNA199348,PRJNA176571,Thioalkalivibrio sp. ALgr3,1239292
PRJNA199349,PRJNA176573,Thioalkalivibrio sp. ALJ16,1158762
PRJNA199350,PRJNA176574,Thioalkalivibrio sp. ALJ6,748654
PRJNA199351,PRJNA176576,Thioalkalivibrio sp. ALJ8,1158757
PRJNA199352,PRJNA176947,Thioalkalivibrio sp. ALE31,1158182
PRJNA199353,PRJNA176948,Thioalkalivibrio sp. ALE28,1158179
PRJNA199354,PRJNA176949,Thioalkalivibrio sp. ALE9,1158169
PRJNA199355,PRJNA176950,Thioalkalivibrio sp. ALE30,1158181
PRJNA199356,PRJNA176951,Thioalkalivibrio sp. ALE27,1158178
PRJNA199357,PRJNA177734,Paenibacillus massiliensis 2301065 = DSM 16942,1122921
PRJNA199358,PRJNA177735,Streptomyces sp. CNT302,1169155
PRJNA199359,PRJNA177736,Streptomyces sp. CNY228,1169159
PRJNA199360,PRJNA178040,Rhizobium sp. 2MFCol3.1,1246459
PRJNA199361,PRJNA178041,Variovorax paradoxus 4MFCol3.1,1150395
PRJNA199362,PRJNA178042,Salinispora arenicola CNT859,1169163
PRJNA199363,PRJNA178044,Prevotella veroralis DSM 19559,1122993
PRJNA199364,PRJNA178046,Thiomonas sp. FB-6,1158291
PRJNA199365,PRJNA178047,Halomonas zhanjiangensis DSM 21076,574966
PRJNA199366,PRJNA178048,Prevotella oris DSM 18711,1122989
PRJNA199367,PRJNA178049,Salsuginibacillus kocurii DSM 18087,1123239
PRJNA199368,PRJNA178050,Pseudomonas umsongensis 20MFCvi1.1,1151128
PRJNA199369,PRJNA178476,Gracilibacillus lacisalsi DSM 19029,1121929
PRJNA199370,PRJNA178478,Thioalkalivibrio sp. ALJ24,545276
PRJNA199371,PRJNA178479,Thioalkalivibrio sp. AKL3,1158153
PRJNA199372,PRJNA178480,Thioalkalivibrio sp. AKL9,1158157
PRJNA199373,PRJNA178481,Thioalkalivibrio sp. AKL11,545264
PRJNA199375,PRJNA178484,Thioalkalivibrio sp. AKL17,1158160
PRJNA199376,PRJNA178485,Thioalkalivibrio sp. ALMg11,1158165
PRJNA199377,PRJNA178486,Thioalkalivibrio sp. AKL12,1158159
PRJNA199378,PRJNA178487,Thioalkalivibrio sp. ALJ17,748653
PRJNA199379,PRJNA178488,Streptomyces sp. CNB091,1169156
PRJNA199380,PRJNA179459,Sporolactobacillus vineae DSM 21990 = SL153,1123284
PRJNA199381,PRJNA179460,Coprothermobacter platensis DSM 11748,1259795
PRJNA199382,PRJNA179465,Xanthobacteraceae bacterium 501b,1168059
PRJNA199383,PRJNA181367,Marinobacterium rhizophilum DSM 18822,1122202
PRJNA199384,PRJNA181368,Porphyromonas gulae DSM 15663,1122972
PRJNA199385,PRJNA181369,Prevotella loescheii DSM 19665 = JCM 12249 = ATCC 15930,1122985
PRJNA199386,PRJNA181370,Rubritalea marina DSM 17716,1123070
PRJNA199387,PRJNA181371,Rudaea cellulosilytica DSM 22992,1123073
PRJNA199388,PRJNA181372,Saccharibacillus kuerlensis DSM 22868,1123226
PRJNA199389,PRJNA181373,Saccharibacter floricola DSM 15669,1123227
PRJNA199390,PRJNA181374,Salinimonas chungwhensis DSM 16280,1123236
PRJNA199391,PRJNA181375,Spirochaeta bajacaliforniensis DSM 16054,1123274
PRJNA199392,PRJNA181379,Methylophilus methylotrophus DSM 46235 = ATCC 53528,1122236
PRJNA199393,PRJNA181380,Azoarcus toluclasticus ATCC 700605,1261621
PRJNA199394,PRJNA181381,Thioalkalivibrio sp. ARh4,1158151
PRJNA199395,PRJNA181382,Thioalkalivibrio sp. ALgr1,748655
PRJNA199396,PRJNA181383,Thioalkalivibrio sp. ALJ12,1158761
PRJNA199397,PRJNA181384,Thioalkalivibrio sp. ALJ2,1261622
PRJNA199398,PRJNA182390,Hirschia maritima DSM 19733,551275
PRJNA199399,PRJNA182392,Megamonas rupellensis DSM 19944,1122217
PRJNA199400,PRJNA182395,Paenibacillus daejeonensis DSM 15491,1122917
PRJNA199401,PRJNA182396,Succinimonas amylolytica DSM 2873,1265507
PRJNA199402,PRJNA182399,Cohnella laeviribosi DSM 21336,1121346
PRJNA199403,PRJNA182400,Deinococcus aquatilis DSM 23025,1121378
PRJNA199404,PRJNA182402,Elioraea tepidiphila DSM 17972,1121861
PRJNA199405,PRJNA182407,Halomonas lutea DSM 23508,1121943
PRJNA199406,PRJNA182410,Pseudomonas sp. 35MFCvi1.1,1151123
PRJNA199407,PRJNA182412,Thioalkalivibrio sp. ALE23,1265495
PRJNA199408,PRJNA182413,Thioalkalivibrio sp. AL5,1158149
PRJNA199409,PRJNA182417,Thioalkalivibrio sp. ALJ20,1158763
PRJNA199410,PRJNA182418,Thioalkalivibrio sp. ALJ21,1158764
PRJNA199411,PRJNA182419,Colwellia piezophila ATCC BAA-637,1265503
PRJNA199412,PRJNA182420,Salinispora arenicola CNH877,1169176
PRJNA199413,PRJNA182422,Salinispora arenicola CNR107,1169167
PRJNA199414,PRJNA182424,Salinispora arenicola CNY282,1169164
PRJNA199415,PRJNA182433,Peptoniphilus lacrimalis DSM 7455,1122949
PRJNA199416,PRJNA182435,Prevotella amnii DSM 23384,1122979
PRJNA199417,PRJNA182437,Psychroflexus tropicus DSM 15496,1123035
PRJNA199418,PRJDA68079,Leuconostoc carnosum KCTC 3525,1046593
PRJNA199421,PRJDA69953,Cytophagales str. B6,100480
PRJNA199422,PRJDA69955,Curtobacterium sp. B8,95611
PRJNA199423,PRJDA69957,Sphingomonas-like bacterium B12,95606
PRJNA199425,PRJDA69961,Curtobacterium sp. B18,95614
PRJNA199426,PRJDA69963,Microbacterium sp. B19,96765
PRJNA199428,PRJDA69967,Corynebacterium-like bacterium B27,95617
PRJNA199429,PRJDA69969,Rhodopseudomonas sp. B29,95607
PRJNA199437,PRJDA69985,Ideonella sp. B508-1,137716
PRJNA199439,PRJNA70139,Comamonas testosteroni NBRC 100989,1111078
PRJNA199440,PRJDB6,Nocardia asteroides NBRC 15531,1110697
PRJNA199460,PRJDB134,Nocardia terpenica NBRC 100888,1206738
PRJNA199464,PRJNA168264,Myxococcus xanthus DZ2,1198133
PRJNA199466,PRJNA167845,Coxiella burnetii cb109,1196327
PRJNA199468,PRJNA89427,Pseudomonas tolaasii 6264,1161101
PRJNA199469,PRJDB193,Mycobacterium intracellulare M.i.198,1214063
PRJNA199470,PRJNA169846,Pedobacter arcticus A12,1206103
PRJNA199472,PRJNA165045,Lactobacillus rossiae DSM 15814,1114972
PRJNA199476,PRJNA167601,Sinorhizobium meliloti H1,1194719
PRJNA199478,PRJNA167600,Sinorhizobium meliloti C0438LL,1194718
PRJNA199480,PRJNA167599,Sinorhizobium meliloti C0431A,1194717
PRJNA199482,PRJNA167598,Sinorhizobium meliloti AK75,1194716
PRJNA199484,PRJNA167597,Sinorhizobium meliloti AK11,1194715
PRJNA199486,PRJNA167596,Sinorhizobium meliloti AE608H,1194714
PRJNA199487,PRJDB858,Meiothermus ruber H328,1297799
PRJNA199488,PRJNA167595,Sinorhizobium meliloti A0643DD,1194709
PRJNA199489,PRJDB229,Elizabethkingia meningoseptica ATCC 13253 = NBRC 12535,1216967
PRJNA199490,PRJNA167594,Sinorhizobium meliloti A0641M,1194708
PRJNA199491,PRJDB316,Sphingobium xenophagum NBRC 107872,1219037
PRJNA199492,PRJNA167593,Sinorhizobium meliloti 5A14,1194707
PRJNA199493,PRJNA167584,Sinorhizobium meliloti 1A42,1194706
PRJNA199494,PRJDB1071,Streptomyces prunicolor NBRC 13075,1312234
PRJNA199495,PRJNA160239,Pseudomonas syringae pv. panici str. LMG 2367,1176491
PRJNA199496,PRJDB1072,Streptomyces sp. R1-NS-10,1306990
PRJNA199497,PRJNA169173,Streptomyces sp. AA1529,1203257
PRJNA199499,PRJNA160237,Pseudomonas fuscovaginae CB98818,1176490
PRJNA199503,PRJNA170105,Pseudomonas luteola XLDN4-9,1207076
PRJNA199505,PRJEA50369,Citrobacter freundii,546
PRJNA199506,PRJNA170137,Sphingomonas sp. ATCC 31555,194867
PRJNA199507,PRJEA52451,Wolbachia endosymbiont of Culex pipiens molestus,263438
PRJNA199508,PRJNA167366,Pseudomonas aeruginosa N002,1194669
PRJNA199510,PRJNA168334,Pseudomonas aeruginosa MRW44.1,1198629
PRJNA199514,PRJNA167764,Virgibacillus halodenitrificans 1806,1196028
PRJNA199516,PRJNA167766,Bacillus oceanisediminis 2691,1196031
PRJNA199517,PRJEA61955,Yersinia enterocolitica NFO,947557
PRJNA199518,PRJNA168177,Acinetobacter venetianus VE-C3,1197884
PRJNA199519,PRJEA61957,Yersinia enterocolitica IP2222,947561
PRJNA199520,PRJNA170902,Arenitalea lutea,1178825
PRJNA199522,PRJNA88539,Kingella kingae 11220434,1188007
PRJNA199523,PRJEA61321,Gluconacetobacter europaeus LMG 18890,940283
PRJNA199524,PRJNA167765,Bacillus endophyticus 2102,1196029
PRJNA199525,PRJEA61319,Acetobacter pasteurianus 3P3,940282
PRJNA199526,PRJNA170819,Pseudomonas aeruginosa DQ8,1211113
PRJNA199527,PRJEA61329,Gluconacetobacter europaeus 5P3,940285
PRJNA199528,PRJNA170822,Pseudoxanthomonas sp. GW2,1211114
PRJNA199529,PRJNA65793,Pseudomonas fluorescens Wayne1,1007656
PRJNA199530,PRJNA170823,Chelatococcus sp. GW1,1211115
PRJNA199531,PRJEA68177,Pseudomonas putida B001,1048261
PRJNA199532,PRJNA170724,Klebsiella pneumoniae subsp. pneumoniae ST258-490,1212766
PRJNA199534,PRJNA170692,Pseudomonas stutzeri T13,1210443
PRJNA199536,PRJNA170784,Pseudomonas psychrophila HA-4,1211112
PRJNA199537,PRJEA68179,Pantoea ananatis,553
PRJNA199538,PRJNA170891,Paenisporosarcina sp. TG20,1211706
PRJNA199539,PRJNA170163,Pseudomonas aeruginosa AH16,1208103
PRJNA199541,PRJNA170961,Anoxybacillus kamchatkensis G10,1212546
PRJNA199542,PRJEA70541,Peptoniphilus senegalensis JC140,1033744
PRJNA199543,PRJNA171138,Streptococcus pyogenes BJCYGAS15,1213458
PRJNA199544,PRJNA171209,Streptococcus pyogenes HLJGAS12011,1214224
PRJNA199545,PRJNA167831,Paenibacillus sp. OSY-SE,1196323
PRJNA199546,PRJNA171293,Limnohabitans sp. Rim28,1100720
PRJNA199547,PRJNA171294,Limnohabitans sp. Rim47,1100721
PRJNA199548,PRJNA170575,Streptomyces sp. AA0539,1210045
PRJNA199549,PRJNA171340,Pseudomonas putida S12,1215087
PRJNA199550,PRJNA169241,Moritella marina ATCC 15381,1202962
PRJNA199551,PRJNA170709,Brucella abortus bv. 1 str. BCB013,1210451
PRJNA199552,PRJNA170703,Brucella canis BCB018,1210445
PRJNA199553,PRJNA170702,Brucella suis bv. 1 str. BCB025,1210444
PRJNA199554,PRJNA170704,Brucella abortus bv. 1 str. BCB027,1210446
PRJNA199555,PRJNA170705,Brucella melitensis bv. 1 str. BCB028,1210447
PRJNA199556,PRJNA170706,Brucella suis bv. 2 str. BCB032,1210448
PRJNA199557,PRJNA170707,Brucella melitensis bv. 1 str. BCB033,1210449
PRJNA199558,PRJNA170708,Brucella abortus bv. 2 str. BCB034,1210450
PRJNA199559,PRJNA170712,Brucella abortus 104M,1210454
PRJNA199560,PRJNA170710,Brucella melitensis M5-10,1210452
PRJNA199561,PRJNA170711,Brucella suis S2-30,1210453
PRJNA199562,PRJNA171603,Aeromonas sp. 159,1216961
PRJNA199563,PRJNA171721,Cupriavidus sp. BIS7,1217718
PRJNA199564,PRJNA171722,Serratia marcescens W2.3,1218513
PRJNA199565,PRJNA171723,Acinetobacter sp. GG2,651305
PRJNA199566,PRJNA171724,Roseomonas sp. B5,1217720
PRJNA199567,PRJNA171725,Dyella japonica A8,1217721
PRJNA199568,PRJNA171726,Staphylococcus sp. AL1,861530
PRJNA199569,PRJNA171728,Pseudomonas sp. S13.1.2,1217722
PRJNA199570,PRJNA169371,Prochlorococcus sp. W2,1203261
PRJNA199571,PRJNA169362,Prochlorococcus sp. W3,569152
PRJNA199572,PRJNA169363,Prochlorococcus sp. W4,569153
PRJNA199573,PRJNA169364,Prochlorococcus sp. W7,613198
PRJNA199574,PRJNA169365,Prochlorococcus sp. W8,613199
PRJNA199575,PRJNA169366,Prochlorococcus sp. W9,613200
PRJNA199576,PRJNA169367,Prochlorococcus sp. W10,613201
PRJNA199577,PRJNA169368,Prochlorococcus sp. W11,613202
PRJNA199578,PRJNA169370,Prochlorococcus sp. W12,613203
PRJNA199579,PRJNA169510,Prochlorococcus sp. W6,569155
PRJNA199580,PRJNA169509,Prochlorococcus sp. W5,569154
PRJNA199581,PRJNA170988,Arthrobacter sp. TB 23,494419
PRJNA199582,PRJNA171335,Pseudomonas aeruginosa PABL056,1214916
PRJNA199583,PRJNA158733,Kamptonema formosum PCC 6407,402777
PRJNA199584,PRJNA159495,Calothrix sp. PCC 7103,32057
PRJNA199585,PRJNA158731,Pseudanabaena sp. PCC 6802,118173
PRJNA199586,PRJNA158813,Pleurocapsa sp. PCC 7319,118161
PRJNA199587,PRJNA158729,Leptolyngbya boryana PCC 6306,272134
PRJNA199588,PRJNA62511,Geminocystis herdmanii PCC 6308,113355
PRJNA199589,PRJNA62311,Nodosilinea nodulosa PCC 7104,118166
PRJNA199590,PRJNA158827,Spirulina subsalsa PCC 9445,1173029
PRJNA199591,PRJNA159505,Fischerella sp. PCC 9339,1174528
PRJNA199592,PRJNA158735,Mastigocladopsis repens PCC 10914,221288
PRJNA199593,PRJNA158823,cyanobacterium PCC 7702,1173021
PRJNA199594,PRJNA158719,Synechococcus sp. PCC 7336,195250
PRJNA199595,PRJNA171013,Burkholderia pyrrocinia CH-67,1212819
PRJNA199596,PRJNA171285,Sulfobacillus thermosulfidooxidans str. Cutipay,1214914
PRJNA199597,PRJNA172562,Pseudomonas fluorescens NCIMB 11764,1221522
PRJNA199598,PRJNA170959,Halorubrum sp. T3,1194088
PRJNA199600,PRJNA173196,Pantoea sp. A4,1225184
PRJNA199601,PRJNA89423,Pasteurella multocida subsp. multocida VTCCBAA264,1161102
PRJNA199602,PRJNA168604,Mycobacterium tuberculosis NA-A0008,1200347
PRJNA199603,PRJNA168605,Mycobacterium tuberculosis NA-A0009,1200348
PRJNA199604,PRJNA172445,Clostridium botulinum CDC66177,1221327
PRJNA199605,PRJNA173046,Stenotrophomonas maltophilia S028,1210005
PRJNA199606,PRJNA172948,Actinobacillus pleuropneumoniae S8,1224142
PRJNA199607,PRJNA173199,Pseudomonas mendocina S5.2,1225174
PRJNA199608,PRJNA173038,Methylococcus capsulatus str. Texas = ATCC 19069,1224744
PRJNA199609,PRJNA167262,Candidatus Kuenenia stuttgartiensis enrichment culture clone CH1,1230344
PRJNA199610,PRJNA168041,Candidatus Kuenenia stuttgartiensis enrichment culture clone RU1,1230345
PRJNA199611,PRJNA78807,Mycobacterium tuberculosis OSDD071,1126682
PRJNA199613,PRJNA78961,Mycobacterium tuberculosis OSDD518,1126684
PRJNA199616,PRJNA80725,Rickettsia sibirica subsp. sibirica BJ-90,1130827
PRJNA199617,PRJNA78805,Peptoclostridium difficile CD37,1125976
PRJNA199618,PRJNA80889,Sulfolobus islandicus M.16.2,1132497
PRJNA199619,PRJNA80891,Sulfolobus islandicus M.16.12,1132498
PRJNA199620,PRJNA80893,Sulfolobus islandicus M.16.13,1132499
PRJNA199621,PRJNA80895,Sulfolobus islandicus M.16.22,1132500
PRJNA199622,PRJNA80897,Sulfolobus islandicus M.16.23,1132501
PRJNA199623,PRJNA80899,Sulfolobus islandicus M.16.30,1132502
PRJNA199624,PRJNA80901,Sulfolobus islandicus M.16.40,1132503
PRJNA199625,PRJNA80903,Sulfolobus islandicus M.16.43,1132504
PRJNA199626,PRJNA80905,Sulfolobus islandicus M.16.46,1132505
PRJNA199627,PRJNA80907,Sulfolobus islandicus M.16.47,1132506
PRJNA199628,PRJNA79359,Rhizobium phaseoli Ch24-10,1128399
PRJNA199629,PRJNA80785,Gluconobacter oxydans WSH-003,1131253
PRJNA199630,PRJNA80571,Brevibacillus brevis FJAT-0809-GLX,1129895
PRJNA199631,PRJEA70545,Clostridiaceae bacterium JC118,1070699
PRJNA199636,PRJEA76201,Campylobacter jejuni subsp. jejuni xy259,1111072
PRJNA199637,PRJEA76203,Campylobacter jejuni subsp. jejuni RB922,1111073
PRJNA199638,PRJEA76205,Campylobacter jejuni subsp. jejuni 6399,1111074
PRJNA199639,PRJEA76207,Campylobacter jejuni subsp. jejuni 04197,1111075
PRJNA199640,PRJEA76209,Campylobacter jejuni subsp. jejuni 04199,1111076
PRJNA199641,PRJEA82353,Verrucomicrobia bacterium SCGC AAA164-A21,1009695
PRJNA199644,PRJEA82359,Verrucomicrobia bacterium SCGC AAA168-E21,1009422
PRJNA199646,PRJEA82013,Anaerococcus sp. PH9,1118055
PRJNA199647,PRJEA82075,Anaerococcus obesiensis ph10,1118056
PRJNA199648,PRJEA82077,Brevibacillus massiliensis,1118054
PRJNA199650,PRJEA82081,Actinomyces sp. ph3,1118058
PRJNA199652,PRJEA82085,Bacteroidales bacterium ph8,1118061
PRJNA199655,PRJEA82281,Cellulomonas massiliensis JC225,1095767
PRJNA199657,PRJEA82325,Herbaspirillum massiliense JC206,1095769
PRJNA199660,PRJEA82331,Alistipes senegalensis JC50,1033732
PRJNA199661,PRJEA68337,Bacillus sp. JC63,660997
PRJNA199662,PRJEA82615,Ruminococcus sp. JC304,1095771
PRJNA199664,PRJEA87011,Staphylococcus delphini 8086,1141105
